Type,Investor,Stock,Holding_Value_in_Cr,Quantity,Dec_2023,Sep_2023,Jun_2023,Mar_2023,Dec_2022,Sep_2022,Jun_2022,Mar_2022,Dec_2021
Foreign Institutional Investors,Government_Pension_Fund_Global,LIC_Housing_Finance_Ltd,896.9,15622775,0.028,0.028,0.028,0.026,0.026,0.025,0.024,0.021,0.021
Foreign Institutional Investors,Government_Pension_Fund_Global,Lupin_Ltd,807.8,5086534,0.011,0.014,0.016,0.016,0.016,0.016,0.015,0.013,0.013
Foreign Institutional Investors,Government_Pension_Fund_Global,Mahindra_and_Mahindra_Ltd,3428.5,18414081,0.015,0.015,0.017,0.016,0.017,0.016,0.016,0.016,0.015
Foreign Institutional Investors,Government_Pension_Fund_Global,Mahindra_and_Mahindra_Financial_Services_Ltd,0,0,0,0.015,0.014,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Marico_Ltd,0,0,0,0.01,0.011,0.01,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Maruti_Suzuki_India_Ltd,0,0,0,0,0,0,0.01,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Max_Financial_Services_Ltd,401.9,4172082,0.012,0.014,0.019,0.019,0.019,0.017,0.013,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Multi_Commodity_Exchange_of_India_Ltd,559.2,1748624,0.034,0.033,0.033,0.031,0.018,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Mahindra_Holidays_and_Resorts_India_Ltd,197.9,5250000,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026
Foreign Institutional Investors,Government_Pension_Fund_Global,MphasiS_Ltd,0,0,0,0,0,0,0,0.012,0.013,0.013,0.012
Foreign Institutional Investors,Government_Pension_Fund_Global,Info_Edge_(India)_Ltd,1356.6,2649646,0.021,0.015,0.015,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Navin_Fluorine_International_Ltd,203,676973,0.014,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Network18_Media_and_Investments_Ltd,230.1,26092878,0.025,0.024,0.019,0.019,0.019,0.017,0.015,0.014,0.014
Foreign Institutional Investors,Government_Pension_Fund_Global,Coforge_Ltd,690.5,1240805,0.02,0.015,0,0,0,0,0.012,0.012,0
Foreign Institutional Investors,Government_Pension_Fund_Global,PCBL_Ltd,0,0,0,0,0,0,0,0.021,0.021,0.021,0.02
Foreign Institutional Investors,Government_Pension_Fund_Global,Praj_Industries_Ltd,120.6,2543400,0.014,0.014,0.011,0.011,0.011,0.01,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,PVR_INOX_Ltd,279.3,2172494,0.022,0.014,0.013,0.013,0.011,0.011,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Redington_Ltd,0,0,0,0,0,0.013,0.013,0.012,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,SRF_Ltd,1029.6,4223727,0.014,0.013,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Shriram_Finance_Ltd,1992.7,8664086,0.023,0.024,0.022,0.021,0.019,0.024,0.023,0.023,0.023
Foreign Institutional Investors,Government_Pension_Fund_Global,Strides_Pharma_Science_Ltd,0,0,0,0,0,0,0,0,0,0,0.023
Foreign Institutional Investors,Government_Pension_Fund_Global,Sudarshan_Chemical_Industries_Ltd,0,0,0,0,0,0,0,0.024,0.024,0.024,0.024
Foreign Institutional Investors,Government_Pension_Fund_Global,Sun_Pharmaceutical_Industries_Ltd,3960.2,25251710,0.011,0.01,0.012,0.011,0.011,0.011,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Supreme_Industries_Ltd,1144,2967075,0.023,0.023,0.023,0.023,0.023,0.018,0.017,0.017,0.017
Foreign Institutional Investors,Government_Pension_Fund_Global,Tata_Communications_Ltd,858.1,4464768,0.016,0.016,0.018,0.019,0.019,0.018,0.017,0.017,0.017
Foreign Institutional Investors,Government_Pension_Fund_Global,Tata_Consumer_Products_Ltd,1560,13556789,0.015,0.016,0.016,0.016,0.02,0.019,0.019,0.02,0.021
Foreign Institutional Investors,Government_Pension_Fund_Global,Tata_Steel_Ltd,0,0,0,0,0,0.01,0.01,0,0,0,0.01
Foreign Institutional Investors,Government_Pension_Fund_Global,Tech_Mahindra_Ltd,1734.4,13842015,0.014,0.02,0.021,0.021,0.02,0.02,0.017,0.014,0.015
Foreign Institutional Investors,Government_Pension_Fund_Global,TV18_Broadcast_Ltd,271,55195788,0.032,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033
Foreign Institutional Investors,Government_Pension_Fund_Global,UPL_Ltd,0,0,0,0,0.016,0.02,0.022,0.026,0.03,0.028,0.028
Foreign Institutional Investors,Government_Pension_Fund_Global,Va_Tech_Wabag_Ltd,158.6,2285374,0.037,0.039,0.039,0.04,0.04,0.036,0.036,0.036,0.036
Foreign Institutional Investors,Government_Pension_Fund_Global,Zee_Entertainment_Enterprises_Ltd,380.7,26847084,0.028,0.026,0.025,0.022,0.022,0.02,0.019,0.026,0.025
Foreign Institutional Investors,Government_Pension_Fund_Global,Zydus_Wellness_Ltd,0,0,0,0,0,0.016,0.016,0.011,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,PNC_Infratech_Ltd,0,0,0,0,0,0,0,0.011,0.011,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Syngene_International_Ltd,593.1,8811894,0.022,0.021,0.018,0.018,0.012,0.012,0.012,0.012,0.012
Foreign Institutional Investors,Government_Pension_Fund_Global,Coffee_Day_Enterprises_Ltd,0,0,0,0,0.014,0.026,0.028,0.028,0.029,0.029,0.03
Foreign Institutional Investors,Government_Pension_Fund_Global,Alkem_Laboratories_Ltd,0,0,0,0.011,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Crompton_Greaves_Consumer_Electricals_Ltd,518.8,19357221,0.03,0.019,0.018,0.016,0.014,0.012,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Mahanagar_Gas_Ltd,0,0,0,0,0.018,0.021,0.021,0.019,0.019,0.016,0
Foreign Institutional Investors,Government_Pension_Fund_Global,RBL_Bank_Ltd,0,0,0,0.022,0,0,0.032,0.029,0.029,0.028,0.028
Foreign Institutional Investors,Government_Pension_Fund_Global,Varun_Beverages_Ltd,4499.7,32148452,0.025,0.026,0.026,0.029,0.031,0.03,0.029,0.029,0.029
Foreign Institutional Investors,Government_Pension_Fund_Global,Tejas_Networks_Ltd,208.1,2992153,0.018,0.018,0.018,0.017,0.019,0.017,0,0.011,0.011
Foreign Institutional Investors,Government_Pension_Fund_Global,GTPL_Hathway_Ltd,45.9,2841128,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
Foreign Institutional Investors,Government_Pension_Fund_Global,Au_Small_Finance_Bank_Ltd,0,0,0,0,0.012,0.013,0.014,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,SIS_Ltd,0,0,0,0,0,0,0,0.021,0.021,0.021,0.021
Foreign Institutional Investors,Government_Pension_Fund_Global,ICICI_Lombard_General_Insurance_Company_Ltd,2278.1,13723556,0.028,0.024,0.022,0.023,0.022,0.017,0.016,0.016,0.016
Foreign Institutional Investors,Government_Pension_Fund_Global,ICICI_Securities_Ltd,739.9,10333843,0.032,0.031,0.031,0.031,0.016,0.013,0.012,0.011,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Varroc_Engineering_Ltd,102.7,2103210,0.014,0.017,0.019,0.018,0.015,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,CreditAccess_Grameen_Ltd,241.8,1725916,0.011,0.015,0.014,0.014,0.014,0.012,0.012,0.012,0.011
Foreign Institutional Investors,Government_Pension_Fund_Global,Aavas_Financiers_Ltd,211.9,1545050,0.02,0.017,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,360_One_Wam_Ltd,632.5,9106387,0.025,0.011,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Prince_Pipes_and_Fittings_Ltd,139.1,2625000,0.024,0.023,0.018,0.017,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,SBI_Cards_and_Payment_Services_Ltd,0,0,0,0,0.01,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Hitachi_Energy_India_Ltd,0,0,0,0,0,0.011,0.011,0.011,0.016,0.017,0.02
Foreign Institutional Investors,Government_Pension_Fund_Global,Borosil_Ltd,0,0,0,0,0.014,0.015,0.015,0.015,0.015,0.017,0.017
Foreign Institutional Investors,Government_Pension_Fund_Global,Max_Healthcare_Institute_Ltd,770.5,10516023,0.011,0.012,0.011,0.015,0.015,0.012,0.011,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Route_Mobile_Ltd,153.4,972904,0.016,0.014,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Angel_One_Ltd,233.2,937420,0.011,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Equitas_Small_Finance_Bank_Ltd,112.2,12152842,0.011,0.01,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Home_First_Finance_Company_India_Ltd,246.3,2893429,0.033,0.033,0.032,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Heranba_Industries_Ltd,0,0,0,0,0,0,0,0.014,0.014,0.014,0.014
Foreign Institutional Investors,Government_Pension_Fund_Global,Jubilant_Ingrevia_Ltd,0,0,0,0,0,0,0,0,0,0,0.013
Foreign Institutional Investors,Government_Pension_Fund_Global,Krishna_Institute_of_Medical_Sciences_Ltd,0,0,0,0,0,0,0,0,0,0.016,0.016
Foreign Institutional Investors,Government_Pension_Fund_Global,Chemplast_Sanmar_Ltd,0,0,0,0,0,0,0.015,0.014,0.014,0.011,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Ami_Organics_Ltd,122.1,1092000,0.03,0.03,0.03,0.03,0.03,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Aditya_Birla_Sun_Life_AMC_Ltd,154.8,3344897,0.012,0.012,0.012,0.012,0.012,0.012,0.011,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,FSN_E_Commerce_Ventures_Ltd,0,0,0,0.011,0.011,0.012,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,PB_Fintech_Ltd,562.7,5115365,0.011,0.013,0.016,0.013,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,CMS_Info_Systems_Ltd,96.5,2500000,0.016,0.016,0.016,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Vedant_Fashions_Ltd,459.4,5065400,0.021,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Rainbow_Childrens_Medicare_Ltd,177.5,1512337,0.015,0.015,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Delhivery_Ltd,0,0,0,0.013,0.013,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Syrma_SGS_Technology_Ltd,119.3,2500000,0.014,0.018,0.018,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Global_Health_Ltd,1047.7,8754664,0.033,0.035,0.035,0.03,0.03,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Five_Star_Business_Finance_Ltd,364,5676444,0.019,0.018,0.018,0.018,0.018,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Archean_Chemical_Industries_Ltd,0,0,0,0,0,0.01,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Kaynes_Technology_India_Ltd,292.7,1125000,0.018,0.019,0.025,0.029,0.029,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Concord_Biotech_Ltd,308.9,2085000,0.02,0.018,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,R_R_Kabel_Ltd,486,3427011,0.03,0.031,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Blue_Jet_Healthcare_Ltd,119.7,3278031,0.019,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Honasa_Consumer_Ltd,162,4382363,0.014,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Government_Pension_Fund_Global,Bajel_Projects_Ltd,114.3,6179146,0.054,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Bharat_Forge_Ltd,1383.9,12471061,0.027,0.029,0.029,0.029,0.032,0.034,0.034,0.034,0.033
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Ceat_Ltd,0,0,0,0.069,0.088,0.088,0.089,0.092,0.092,0.092,0.092
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,CG_Power_and_Industrial_Solutions_Ltd,0,0,0,0,0,0,0,0,0,0,0.023
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Cyient_Ltd,1774.2,8994475,0.081,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.087
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Eicher_Motors_Ltd,1746.9,4709494,0.017,0,0.018,0.018,0.018,0.018,0.018,0.019,0.019
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Fortis_Healthcare_Ltd,418.5,10461444,0.014,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Indian_Hotels_Company_Ltd,0,0,0,0,0,0,0,0,0,0.018,0.025
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Poonawalla_Fincorp_Ltd,793.7,17051392,0.022,0.024,0.025,0.027,0.028,0.031,0.031,0.031,0.031
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,SRF_Ltd,2426.7,9959592,0.034,0.034,0.035,0.036,0.036,0.037,0.037,0.038,0.042
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Sudarshan_Chemical_Industries_Ltd,0,0,0,0,0,0,0,0,0.013,0.026,0.032
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Sundram_Fasteners_Ltd,1137.4,11050511,0.053,0.054,0.054,0.054,0.058,0.06,0.06,0.059,0.06
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Trent_Ltd,3044.9,7654443,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.024
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,V_Mart_Retail_Ltd,359.1,1791031,0.091,0.091,0.091,0.068,0.042,0.02,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,YES_Bank_Ltd,0,0,0,0,0,0.01,0.011,0.012,0.012,0.012,0.012
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Zee_Entertainment_Enterprises_Ltd,325.3,22970941,0.024,0.047,0.048,0.047,0.044,0.046,0.046,0.044,0.044
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Zensar_Technologies_Ltd,0,0,0,0,0,0,0,0,0.058,0.058,0.059
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Intellect_Design_Arena_Ltd,1294.9,12056763,0.088,0.088,0.089,0.089,0.09,0.077,0.071,0.071,0.073
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Crompton_Greaves_Consumer_Electricals_Ltd,0,0,0,0,0,0.028,0.03,0.03,0.03,0.03,0.033
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Endurance_Technologies_Ltd,475.5,2664790,0.019,0.019,0.019,0.019,0.018,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Laurus_Labs_Ltd,599.2,15363089,0.029,0.041,0.041,0.042,0.038,0.039,0.039,0.041,0.038
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Shankara_Building_Products_Ltd,0,0,0,0,0,0,0,0,0,0,0.095
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Au_Small_Finance_Bank_Ltd,0,0,0,0,0,0,0,0,0,0.014,0.015
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Suven_Pharmaceuticals_Ltd,371.5,6060898,0.024,0.024,0.026,0.026,0,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Restaurant_Brands_Asia_Ltd,155.6,14926798,0.03,0.03,0.03,0.029,0.025,0.025,0.025,0.025,0.012
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Krishna_Institute_of_Medical_Sciences_Ltd,320.8,1615302,0.02,0.02,0.02,0.02,0.018,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Chemplast_Sanmar_Ltd,348.1,8128889,0.051,0.051,0.049,0,0,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Rainbow_Childrens_Medicare_Ltd,348.3,2965686,0.029,0.029,0.029,0.029,0.029,0.029,0.027,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Delhivery_Ltd,392,8708333,0.012,0.012,0.013,0.011,0,0,0,0,0
Foreign Institutional Investors,Amansa_Holdings_Private_Limited,Cyient_DLM_Ltd,177.7,2651604,0.033,0.033,0.033,0,0,0,0,0,0
Foreign Institutional Investors,Jwalamukhi_Investment_Holdings,IFB_Industries_Ltd,0,0,0,0,0,0,0,0,0,0.064,0.069
Foreign Institutional Investors,Jwalamukhi_Investment_Holdings,TVS_Motor_Company_Ltd,0,0,0,0,0,0,0,0.016,0.015,0.043,0.052
Foreign Institutional Investors,Jwalamukhi_Investment_Holdings,V_Mart_Retail_Ltd,0,0,0,0,0,0,0,0,0.07,0.071,0.073
Foreign Institutional Investors,Jwalamukhi_Investment_Holdings,InterGlobe_Aviation_Ltd,4258.8,13117265,0.034,0.034,0.034,0.034,0.024,0.024,0.024,0.024,0.024
Foreign Institutional Investors,Jwalamukhi_Investment_Holdings,Hindustan_Foods_Ltd,320.2,6595062,0.059,0.058,0.058,0.059,0.059,0.058,0.058,0.059,0.063
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Adani_Enterprises_Ltd,0,0,0,0,0.014,0.016,0.016,0.017,0.019,0.02,0.021
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Black_Box_Ltd,57.7,2406031,0.014,0.014,0.019,0.019,0.019,0.019,0.019,0.019,0.019
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Banswara_Syntex_Ltd,5.6,374669,0.011,0.011,0.015,0.039,0.039,0.039,0.039,0.039,0.039
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Dolphin_Offshore_Enterprises_(India)_Ltd,3.6,113377,0.028,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,GSS_Infotech_Ltd,4.7,360000,0.021,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,JSW_Holdings_Ltd,0,0,0,0,0,0,0,0,0,0,0.023
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Omaxe_Ltd,33.4,3892238,0.021,0.021,0.021,0.021,0.021,0.027,0.027,0.027,0.027
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Raymond_Ltd,0,0,0,0,0,0,0,0,0,0,0.012
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Renaissance_Global_Ltd,11.4,1062445,0.011,0.012,0.012,0.012,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Rushil_Decor_Ltd,0,0,0,0,0,0,0,0,0,0,0.023
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Tree_House_Education_and_Accessories_Ltd,2.1,960000,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Usha_Martin_Education_and_Solutions_Ltd,0,0,0,0,0,0,0,0,0,0.02,0.02
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Usha_Martin_Ltd,0,0,0,0,0,0,0,0,0,0.015,0.015
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,MEP_Infrastructure_Developers_Ltd,2.2,2000000,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Veto_Switchgears_and_Cables_Ltd,0,0,0,0,0,0,0,0,0.013,0.013,0.013
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Nila_Infrastructures_Ltd,0,0,0,0,0,0,0,0.012,0.031,0.031,0.031
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Adani_Energy_Solutions_Ltd,2233.7,21932307,0.02,0.02,0.036,0.036,0.036,0.039,0.04,0.041,0.043
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Rama_Steel_Tubes_Ltd,17.5,11445330,0.022,0.03,0.032,0.017,0.018,0.018,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Balaxi_Pharmaceuticals_Ltd,48.1,950000,0.093,0.093,0.093,0.093,0.095,0.095,0.095,0.095,0.095
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Elpro_International_Ltd,23.6,2997631,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,BCL_Industries_Ltd,53.5,9500000,0.035,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Chartered_Logistics_Ltd,0,0,0,0,0,0,0,0,0,0,0.012
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Tiger_Logistics_(India)_Ltd,0.578,121515,0.012,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Arfin_India_Ltd,22.7,4070000,0.026,0,0,0,0,0,0.018,0.018,0.018
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Lancer_Container_Lines_Ltd,0,0,0,0.02,0.031,0.035,0.043,0.045,0.044,0.017,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,KBC_Global_Ltd,0,0,0,0,0,0,0,0,0,0.045,0.042
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Vertoz_Advertising_Ltd,26.5,365000,0.027,0,0,0,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,A_1_Acid_Ltd,11.3,328098,0.029,0.029,0.029,0.029,0.029,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Adani_Total_Gas_Ltd,1580.3,16725763,0.015,0.015,0.015,0.015,0.016,0.017,0.019,0.019,0.019
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Nila_Spaces_Ltd,0,0,0,0,0,0,0,0.012,0.031,0.031,0.031
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Ashapuri_Gold_Ornament_Ltd,6.4,5900000,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Vishwaraj_Sugar_Industries_Ltd,0,0,0,0,0,0,0,0,0,0,0.027
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Suvidhaa_Infoserve_Ltd,1.3,2250000,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,DU_Digital_Global_Ltd,16.2,2295000,0,0.04,0,0.041,0,0.043,0,0.047,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,QMS_Medical_Allied_Services_Ltd,2.1,181000,0,0.01,0,0.012,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Dharmaj_Crop_Guard_Ltd,30.4,1374680,0.041,0.041,0.041,0.041,0.044,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Abans_Holdings_Ltd,0,0,0,0,0,0.012,0.021,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Anlon_Technology_Solutions_Ltd,0,0,0,0,0,0.02,0,0,0,0,0
Foreign Institutional Investors,Elara_India_Opportunities_Fund_Limited,Manoj_Vaibhav_Gems_N_Jewellers_Ltd,15.1,657949,0.014,0.014,0,0,0,0,0,0,0
Foreign Institutional Investors,Sequoia,Quick_Heal_Technologies_Ltd,0,0,0,0.034,0.034,0.034,0.034,0,0.036,0.036,0.036
Foreign Institutional Investors,Sequoia,Prataap_Snacks_Ltd,284.4,2955131,0.124,0.124,0.124,0.126,0.126,0.126,0.126,0.126,0.126
Foreign Institutional Investors,Sequoia,Indigo_Paints_Ltd,772.1,5779480,0.121,0.121,0.121,0.121,0.122,0,0.137,0.137,0.137
Foreign Institutional Investors,Sequoia,Go_Fashion_(India)_Ltd,0,0,0,0,0,0.102,0.102,0.139,0.139,0.139,0.139
Foreign Institutional Investors,Sequoia,Five_Star_Business_Finance_Ltd,651.3,10157290,0.035,0.035,0.035,0.035,0.035,0,0,0,0
