Index,Segment,Investor,stock,Holding_value,Quantity,Dec-23,Sep-23,Jun-23,Mar-23,Dec-22,Sep-22,Jun-22,Mar-22,Dec-21,Sep-21
2417,Institutional Investors,Franklin_India_Group,Praj_Industries_Ltd,123.3000031,2599816,0.014,0,0,0,0.014,0,0,0,0,0
2418,Institutional Investors,Franklin_India_Group,Pricol_Ltd,51,1440922,0.012,0,0,0,0.012,0,0,0,0,0
2419,Institutional Investors,Franklin_India_Group,The_Ramco_Cements_Ltd,0,0,0,0,0,0,0,0,0,0.012,0,0
2420,Institutional Investors,Franklin_India_Group,Redington_Ltd,0,0,0,0,0,0,0,0.01,0.011,0.011,0.011,0.014
2421,Institutional Investors,Franklin_India_Group,Sobha_Ltd,688.0999756,5498613,0.057999998,0.057999998,0.061999999,0.061999999,0.057999998,0.059,0.059,0.059,0.059,0.061000001
2422,Institutional Investors,Franklin_India_Group,Somany_Ceramics_Ltd,130.3000031,1952697,0.046,0.046,0.046999998,0.048,0.046,0.044,0.044,0.044,0.044,0.044
2423,Institutional Investors,Franklin_India_Group,Cholamandalam_Financial_Holdings_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.014
2424,Institutional Investors,Franklin_India_Group,TV_Today_Network_Ltd,52.59999847,2464730,0.041000001,0.041000001,0.041000001,0.041000001,0.041000001,0.041000001,0.041000001,0.041000001,0.041000001,0.041000001
2425,Institutional Investors,Franklin_India_Group,United_Breweries_Ltd,0,0,0,0,0,0,0,0,0,0.016000001,0.017000001,0.014
2426,Institutional Investors,Franklin_India_Group,VIP_Industries_Ltd,0,0,0,0,0.013,0.013,0,0.013,0.013,0.013,0.013,0.013
2427,Institutional Investors,Franklin_India_Group,Voltas_Ltd,463,4415853,0.013,0.012,0.015,0.014,0.013,0.01,0.011,0.015,0.016000001,0.018999999
2428,Institutional Investors,Franklin_India_Group,Zensar_Technologies_Ltd,223.8999939,3873892,0.017000001,0.014,0.013,0,0.017000001,0,0,0,0,0
2429,Institutional Investors,Franklin_India_Group,Intellect_Design_Arena_Ltd,209.6999969,1967270,0.014,0.013,0.013,0,0.014,0,0,0,0,0
2430,Institutional Investors,Franklin_India_Group,Vishnu_Chemicals_Ltd,34,1159420,0.017999999,0.017999999,0,0,0.017999999,0,0,0,0,0
2431,Institutional Investors,Franklin_India_Group,TeamLease_Services_Ltd,319,1155188,0.068999998,0.059999999,0.057,0.056000002,0.068999998,0.044,0.016000001,0.016000001,0.016000001,0.018999999
2432,Institutional Investors,Franklin_India_Group,Crompton_Greaves_Consumer_Electricals_Ltd,449.3999939,16773360,0.026000001,0.026000001,0.026000001,0.024,0.026000001,0.033,0.032000002,0.026000001,0.023,0.028000001
2433,Institutional Investors,Franklin_India_Group,Ion_Exchange_(India)_Ltd,149,3354074,0.023,0.030999999,0.032000002,0.033,0.023,0.033,0.028999999,0.028999999,0.026000001,0.025
2434,Institutional Investors,Franklin_India_Group,Kirloskar_Pneumatic_Company_Ltd,184.5,2798515,0.043000001,0.034000002,0.026000001,0.024,0.043000001,0.023,0.021,0,0,0
2435,Institutional Investors,Franklin_India_Group,Westlife_Foodworld_Ltd,409.5,5579557,0.035999998,0.023,0.023,0.025,0.035999998,0.027000001,0.027000001,0.027000001,0.027000001,0.021
2436,Institutional Investors,Franklin_India_Group,Apollo_Pipes_Ltd,59.70000076,921471,0.023,0.017000001,0,0,0.023,0,0,0,0,0
2437,Institutional Investors,Franklin_India_Group,Quess_Corp_Ltd,108.0999985,2172601,0.015,0.015,0.015,0.015,0.015,0.015,0.016000001,0.016000001,0.016000001,0.016000001
2438,Institutional Investors,Franklin_India_Group,S_P_Apparels_Ltd,15.39999962,273600,0.011,0.011,0.011,0.011,0.011,0.011,0,0,0,0
2439,Institutional Investors,Franklin_India_Group,RBL_Bank_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.01
2440,Institutional Investors,Franklin_India_Group,Endurance_Technologies_Ltd,294.2000122,1650000,0.012,0,0,0,0.012,0,0,0,0,0
2441,Institutional Investors,Franklin_India_Group,Music_Broadcast_Ltd,0,0,0,0.014,0.048999999,0.050999999,0,0.055,0.055,0.055,0.055,0.055
2442,Institutional Investors,Franklin_India_Group,Shankara_Building_Products_Ltd,89.09999847,1388270,0.061000001,0.059,0.046999998,0.046999998,0.061000001,0.037,0.037,0.037,0.037,0.043000001
2443,Institutional Investors,Franklin_India_Group,Eris_Lifesciences_Ltd,169,1997100,0.015,0.015,0.013,0.013,0.015,0.013,0.013,0.014,0.014,0.014
2444,Institutional Investors,Franklin_India_Group,Amber_Enterprises_India_Ltd,206.8999939,647061,0.018999999,0,0,0,0.018999999,0,0,0,0,0
2445,Institutional Investors,Franklin_India_Group,Aster_DM_Healthcare_Ltd,240.1999969,5599324,0.011,0,0,0,0.011,0,0,0,0,0
2446,Institutional Investors,Franklin_India_Group,Lemon_Tree_Hotels_Ltd,121.5999985,9388074,0.012,0.012,0.012,0.017999999,0.012,0.017999999,0.018999999,0.022,0.029999999,0.035999998
2447,Institutional Investors,Franklin_India_Group,Techno_Electric_and_Engineering_Company_Ltd,170.6000061,2717520,0.025,0.025,0.025,0.025,0.025,0.018999999,0.017999999,0.017999999,0.017999999,0.017999999
2448,Institutional Investors,Franklin_India_Group,Arvind_Fashions_Ltd,0,0,0,0,0.012,0.017000001,0,0.017000001,0.017999999,0.017999999,0.017999999,0.017999999
2449,Institutional Investors,Franklin_India_Group,Metropolis_Healthcare_Ltd,165.6000061,1043419,0.02,0.02,0.016000001,0.012,0.02,0,0,0,0,0
2450,Institutional Investors,Franklin_India_Group,KPIT_Technologies_Ltd,0,0,0,0,0,0,0,0,0.01,0.015,0.015,0.017999999
2451,Institutional Investors,Franklin_India_Group,Equitas_Small_Finance_Bank_Ltd,661.2999878,71644436,0.063000001,0.064000003,0.064000003,0.071000002,0.063000001,0.011,0.011,0.011,0.011,0.012
2452,Institutional Investors,Franklin_India_Group,Restaurant_Brands_Asia_Ltd,67.09999847,6436128,0.013,0.011,0,0,0.013,0,0,0,0,0
2453,Institutional Investors,Franklin_India_Group,Mrs_Bectors_Food_Specialities_Ltd,104.1999969,992102,0.017000001,0.017000001,0.018999999,0.027000001,0.017000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001
2454,Institutional Investors,Franklin_India_Group,MTAR_Technologies_Ltd,70.19999695,406459,0.013,0.013,0.013,0.013,0.013,0,0,0,0,0
2455,Institutional Investors,Franklin_India_Group,Kalyan_Jewellers_India_Ltd,685.2999878,18563469,0.017999999,0.023,0.027000001,0,0.017999999,0,0,0,0,0
2456,Institutional Investors,Franklin_India_Group,Devyani_International_Ltd,199,12717419,0.011,0,0,0.011,0.011,0,0,0,0,0
2457,Institutional Investors,Franklin_India_Group,Nuvoco_Vistas_Corporation_Ltd,118.0999985,3990729,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.01,0.01,0
2458,Institutional Investors,Franklin_India_Group,Chemplast_Sanmar_Ltd,127.6999969,2940947,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999,0.014,0.011,0.011,0.011,0.014
2459,Institutional Investors,Franklin_India_Group,SJS_Enterprises_Ltd,65.90000153,1098411,0.035,0.035,0.035999998,0.037999999,0.035,0.037999999,0.037999999,0.037999999,0.037999999,0.037999999
2460,Institutional Investors,Franklin_India_Group,PB_Fintech_Ltd,781.4000244,7108523,0.016000001,0.015,0.011,0.013,0.016000001,0.013,0,0,0,0
2461,Institutional Investors,Franklin_India_Group,Sapphire_Foods_India_Ltd,194.6000061,1297458,0.02,0.02,0.021,0.016000001,0.02,0.016000001,0.016000001,0.014,0.011,0
2462,Institutional Investors,Franklin_India_Group,Tega_Industries_Ltd,99.5,817064,0.012,0.012,0,0,0.012,0,0,0,0,0
2463,Institutional Investors,Franklin_India_Group,Anand_Rathi_Wealth_Ltd,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.013
2464,Institutional Investors,Franklin_India_Group,Tracxn_Technologies_Ltd,22.29999924,2580353,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0
2465,Institutional Investors,Franklin_India_Group,Gateway_Distriparks_Ltd,151.6000061,15457056,0.030999999,0.028000001,0.028000001,0.028000001,0.030999999,0.028000001,0.028000001,0.028000001,0.025,0
2466,Institutional Investors,Franklin_India_Group,Motherson_Sumi_Wiring_India_Ltd,326.2999878,52923950,0.012,0.011,0,0,0.012,0,0,0,0,0
2467,Institutional Investors,Franklin_India_Group,Rainbow_Childrens_Medicare_Ltd,137.6000061,1169657,0.012,0,0,0,0.012,0,0,0,0,0
2468,Institutional Investors,Franklin_India_Group,Syrma_SGS_Technology_Ltd,131.1999969,2748613,0.016000001,0.016000001,0.017000001,0.016000001,0.016000001,0.015,0.014,0,0,0
2469,Institutional Investors,Franklin_India_Group,GHCL_Textiles_Ltd,0,0,0,0,0.018999999,0,0,0,0,0,0,0
2470,Institutional Investors,Franklin_India_Group,TVS_Supply_Chain_Solutions_Ltd,0,0,0,0.011,0,0,0,0,0,0,0,0
2471,Institutional Investors,Franklin_India_Group,Updater_Services_Ltd,0,0,0,0.021,0,0,0,0,0,0,0,0
2472,Institutional Investors,The_New_India_Assurance_Company_Limited,Akzo_Nobel_India_Ltd,188.1000061,772655,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001
2473,Institutional Investors,The_New_India_Assurance_Company_Limited,GE_TandD_India_Ltd,0,0,0,0,0,0.011,0,0.011,0.012,0.012,0.012,0.012
2474,Institutional Investors,The_New_India_Assurance_Company_Limited,Balmer_Lawrie_and_Company_Ltd,42.09999847,1978710,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
2475,Institutional Investors,The_New_India_Assurance_Company_Limited,Binani_Industries_Ltd,0.792999983,550795,0.017999999,0.017999999,0.017999999,0,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999
2476,Institutional Investors,The_New_India_Assurance_Company_Limited,Bosch_Ltd,1712.599976,576087,0.02,0.022,0.022,0.022,0.02,0.023,0.023,0.024,0.024,0.024
2477,Institutional Investors,The_New_India_Assurance_Company_Limited,Ceat_Ltd,165.1000061,647127,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.018999999,0.018999999,0.018999999
2478,Institutional Investors,The_New_India_Assurance_Company_Limited,Chennai_Petroleum_Corporation_Ltd,0,0,0,0,0,0,0,0,0,0,0.011,0.011
2479,Institutional Investors,The_New_India_Assurance_Company_Limited,Dhunseri_Ventures_Ltd,19.5,603165,0.017000001,0.021,0.021,0.021,0.017000001,0.021,0.021,0.021,0.021,0.021
2480,Institutional Investors,The_New_India_Assurance_Company_Limited,EIH_Ltd,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01
2481,Institutional Investors,The_New_India_Assurance_Company_Limited,Exide_Industries_Ltd,0,0,0,0,0.011,0.013,0,0.014,0.015,0.015,0.015,0.015
2482,Institutional Investors,The_New_India_Assurance_Company_Limited,GIC_Housing_Finance_Ltd,88.40000153,4656913,0.086999997,0.086999997,0.086999997,0.086999997,0.086999997,0.086999997,0.086999997,0.086999997,0.086999997,0.086999997
2483,Institutional Investors,The_New_India_Assurance_Company_Limited,Graphite_India_Ltd,165.8000031,2803276,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
2484,Institutional Investors,The_New_India_Assurance_Company_Limited,Greaves_Cotton_Ltd,46.20000076,3670381,0.016000001,0.016000001,0.016000001,0.015,0.016000001,0.015,0.015,0.015,0.015,0.015
2485,Institutional Investors,The_New_India_Assurance_Company_Limited,Gujarat_Alkalies_and_Chemicals_Ltd,68.30000305,1002879,0.014,0.014,0.013,0.013,0.014,0.012,0.012,0.012,0.013,0.013
2486,Institutional Investors,The_New_India_Assurance_Company_Limited,Gujarat_State_Financial_Corporation,0.023,10000,0,0,0,0,0,0,0,0,0,0
2487,Institutional Investors,The_New_India_Assurance_Company_Limited,GOCL_Corporation_Ltd,23.29999924,582133,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
2488,Institutional Investors,The_New_India_Assurance_Company_Limited,HEG_Ltd,70,386879,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
2489,Institutional Investors,The_New_India_Assurance_Company_Limited,ITC_Ltd,7503.799805,183129979,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2490,Institutional Investors,The_New_India_Assurance_Company_Limited,JK_Tyre_and_Industries_Ltd,0,0,0,0.012,0.012,0.012,0,0.012,0.012,0.012,0.012,0.012
2491,Institutional Investors,The_New_India_Assurance_Company_Limited,Kirloskar_Brothers_Ltd,95,937599,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
2492,Institutional Investors,The_New_India_Assurance_Company_Limited,Kirloskar_Oil_Engines_Ltd,0,0,0,0,0,0,0,0,0.012,0.013,0.013,0.013
2493,Institutional Investors,The_New_India_Assurance_Company_Limited,Kirloskar_Industries_Ltd,0,0,0,0,0.011,0.011,0,0.012,0.012,0.012,0.012,0.012
2494,Institutional Investors,The_New_India_Assurance_Company_Limited,Lakshmi_Machine_Works_Ltd,462.2000122,330170,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.030999999,0.032000002,0.033,0.033,0.033
2495,Institutional Investors,The_New_India_Assurance_Company_Limited,Procter_and_Gamble_Health_Ltd,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01
2496,Institutional Investors,The_New_India_Assurance_Company_Limited,MRF_Ltd,863.7999878,65208,0.015,0.015,0.015,0.016000001,0.015,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001
2497,Institutional Investors,The_New_India_Assurance_Company_Limited,National_Fertilizers_Ltd,46.70000076,5375483,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011
2498,Institutional Investors,The_New_India_Assurance_Company_Limited,Sundram_Fasteners_Ltd,0,0,0,0,0,0,0,0,0,0.011,0.011,0.011
2499,Institutional Investors,The_New_India_Assurance_Company_Limited,VST_Industries_Ltd,84,232803,0.015,0.015,0,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2500,Institutional Investors,The_New_India_Assurance_Company_Limited,Dhunseri_Tea_and_Industries_Ltd,4.099999905,212232,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2501,Institutional Investors,The_New_India_Assurance_Company_Limited,Goodyear_India_Ltd,31.20000076,270323,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
2502,Institutional Investors,The_New_India_Assurance_Company_Limited,Standard_Batteries_Ltd,0.430000007,84450,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001
2503,Institutional Investors,The_New_India_Assurance_Company_Limited,Jainex_Aamcol_Ltd,0.38499999,27585,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999
2504,Institutional Investors,The_New_India_Assurance_Company_Limited,Kirloskar_Pneumatic_Company_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.01
2505,Institutional Investors,The_New_India_Assurance_Company_Limited,Lakshmi_Automatic_Loom_Works_Ltd,5.699999809,29761,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002
2506,Institutional Investors,The_New_India_Assurance_Company_Limited,Stanrose_Mafatlal_Investments_and_Finance_Ltd,0.699999988,89593,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
2507,Institutional Investors,The_New_India_Assurance_Company_Limited,Millennium_Online_Solutions_(India)_Ltd,0.103,631080,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
2508,Institutional Investors,The_New_India_Assurance_Company_Limited,TCM_Ltd,0,0,0,0,0,0,0,0,0,0,0.015,0.015
2509,Institutional Investors,The_New_India_Assurance_Company_Limited,Mahanagar_Gas_Ltd,137.3999939,1087642,0.011,0.011,0.011,0.011,0.011,0.012,0.011,0.011,0.01,0
2510,Institutional Investors,The_New_India_Assurance_Company_Limited,Mishra_Dhatu_Nigam_Ltd,83.19999695,2303447,0.012,0.012,0.014,0.014,0.012,0.014,0.014,0.014,0.014,0.014
2511,Institutional Investors,The_New_India_Assurance_Company_Limited,India_Radiators_Ltd,0,0,0,0.044,0.044,0.041999999,0,0.041999999,0.041999999,0.041999999,0.041999999,0.041999999
2512,Institutional Investors,The_New_India_Assurance_Company_Limited,Modern_Insulators_Ltd,0,0,0,0,0,0.011,0,0.011,0.011,0.011,0.011,0.013
2513,Institutional Investors,The_New_India_Assurance_Company_Limited,The_Phosphate_Company_Ltd,0.860000014,54527,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2514,Institutional Investors,The_New_India_Assurance_Company_Limited,The_Anup_Engineering_Ltd,60.20000076,182210,0.017999999,0.022,0.025,0.026000001,0.017999999,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001
2515,Institutional Investors,The_New_India_Assurance_Company_Limited,MSTC_Ltd,58.20000076,705574,0.01,0.011,0.011,0.011,0.01,0.011,0.011,0.011,0.011,0.011
2516,Institutional Investors,Enam_Securities_Pvt_Ltd,Asahi_India_Glass_Ltd,572.7000122,11119635,0.046,0.059999999,0.059999999,0.059999999,0.046,0.059999999,0.059999999,0,0,0
2517,Institutional Investors,Enam_Securities_Pvt_Ltd,Bannari_Amman_Sugars_Ltd,75.59999847,325000,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0,0
2518,Institutional Investors,Enam_Securities_Pvt_Ltd,EID_Parry_(India)_Ltd,117.0999985,2079531,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
2519,Institutional Investors,Enam_Securities_Pvt_Ltd,Elgi_Equipments_Ltd,337.5,5360000,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001
2520,Institutional Investors,Enam_Securities_Pvt_Ltd,Future_Lifestyle_Fashions_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.017000001
2521,Institutional Investors,Enam_Securities_Pvt_Ltd,GeeCee_Ventures_Ltd,15.69999981,629570,0.029999999,0,0,0,0.029999999,0,0,0,0,0
2522,Institutional Investors,Enam_Securities_Pvt_Ltd,Genus_Power_Infrastructures_Ltd,80.80000305,3608418,0.014,0,0,0,0.014,0,0,0,0.012,0.012
2523,Institutional Investors,Enam_Securities_Pvt_Ltd,Granules_India_Ltd,109.9000015,2660480,0.011,0,0,0,0.011,0,0,0,0,0
2524,Institutional Investors,Enam_Securities_Pvt_Ltd,GFL_Ltd,0,0,0,0.013,0.013,0.013,0,0.013,0.013,0.013,0.013,0.013
2525,Institutional Investors,Enam_Securities_Pvt_Ltd,IDFC_Ltd,381.3999939,35134921,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022
2526,Institutional Investors,Enam_Securities_Pvt_Ltd,I_P_Rings_Ltd,15.60000038,1066552,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999,0.083999999
2527,Institutional Investors,Enam_Securities_Pvt_Ltd,JSW_Steel_Ltd,2245,27985121,0.011,0.011,0.012,0.012,0.011,0.012,0.012,0.012,0.012,0.012
2528,Institutional Investors,Enam_Securities_Pvt_Ltd,Lakshmi_Machine_Works_Ltd,1314.400024,938873,0.088,0.089000002,0.089000002,0.089000002,0.088,0.090000004,0.090000004,0.090000004,0.090000004,0.090999998
2529,Institutional Investors,Enam_Securities_Pvt_Ltd,Maharashtra_Seamless_Ltd,0,0,0,0,0,0,0,0,0.032000002,0.034000002,0.034000002,0.034000002
2530,Institutional Investors,Enam_Securities_Pvt_Ltd,MRF_Ltd,1457.199951,110003,0.026000001,0.026000001,0.026000001,0.027000001,0.026000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001
2531,Institutional Investors,Enam_Securities_Pvt_Ltd,Munjal_Showa_Ltd,0,0,0,0,0,0.015,0,0,0,0,0.043000001,0
2532,Institutional Investors,Enam_Securities_Pvt_Ltd,Natco_Pharma_Ltd,171.1000061,1800788,0.01,0.01,0.01,0,0.01,0,0,0,0,0
2533,Institutional Investors,Enam_Securities_Pvt_Ltd,Rane_Engine_Valve_Ltd,15.89999962,478890,0.066,0.066,0.066,0.068000004,0.066,0.081,0.081,0.081,0.081,0.022
2534,Institutional Investors,Enam_Securities_Pvt_Ltd,Rane_Holdings_Ltd,31.89999962,301541,0.021,0.025,0.025,0.025,0.021,0.025,0.025,0.025,0.025,0.025
2535,Institutional Investors,Enam_Securities_Pvt_Ltd,Ramkrishna_Forgings_Ltd,597.5,9321785,0.052000001,0,0.057999998,0.057999998,0.052000001,0.057999998,0.057999998,0.057999998,0.057999998,0.057999998
2536,Institutional Investors,Enam_Securities_Pvt_Ltd,Schneider_Electric_Infrastructure_Ltd,359.2000122,6172087,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.024,0.024
2537,Institutional Investors,Enam_Securities_Pvt_Ltd,Shilpa_Medicare_Ltd,69.90000153,1600000,0.017999999,0.017999999,0.017999999,0.017999999,0.017999999,0,0,0,0,0
2538,Institutional Investors,Enam_Securities_Pvt_Ltd,Sun_Pharma_Advanced_Research_Company_Ltd,121.3000031,3370786,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0
2539,Institutional Investors,Enam_Securities_Pvt_Ltd,Sterlite_Technologies_Ltd,47.79999924,4014755,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0
2540,Institutional Investors,Enam_Securities_Pvt_Ltd,Sudarshan_Chemical_Industries_Ltd,210.3000031,3605577,0.052000001,0.052000001,0.081,0.081,0.052000001,0.079000004,0.035999998,0.029999999,0.029999999,0.023
2541,Institutional Investors,Enam_Securities_Pvt_Ltd,Super_Spinning_Mills_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.014
2542,Institutional Investors,Enam_Securities_Pvt_Ltd,Titagarh_Rail_Systems_Ltd,0,0,0,0,0.011,0,0,0.012,0.012,0.012,0.012,0.012
2543,Institutional Investors,Enam_Securities_Pvt_Ltd,Vascon_Engineers_Ltd,13.5,2358789,0.011,0.011,0.011,0.011,0.011,0,0.011,0.011,0,0.011
2544,Institutional Investors,Enam_Securities_Pvt_Ltd,Welspun_Corp_Ltd,299.8999939,6000000,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.025,0.025
2545,Institutional Investors,Enam_Securities_Pvt_Ltd,Welspun_Living_Ltd,205.5,14220781,0.015,0.015,0.015,0.015,0.015,0.011,0.011,0.011,0.011,0
2546,Institutional Investors,Enam_Securities_Pvt_Ltd,Zodiac_Clothing_Company_Ltd,4.400000095,405124,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.059,0.059,0.059,0.059,0.097999997
2547,Institutional Investors,Enam_Securities_Pvt_Ltd,PDS_Ltd,107,2300000,0.017000001,0.017999999,0.017999999,0.017999999,0.017000001,0.017999999,0,0,0,0
2548,Institutional Investors,Enam_Securities_Pvt_Ltd,Greenlam_Industries_Ltd,215.8000031,4590445,0.035999998,0.028000001,0.028000001,0.028000001,0.035999998,0.028000001,0.028000001,0.028999999,0.028999999,0.028999999
2549,Institutional Investors,Enam_Securities_Pvt_Ltd,UFO_Moviez_India_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
2550,Institutional Investors,Enam_Securities_Pvt_Ltd,Parag_Milk_Foods_Ltd,0,0,0,0,0.011,0,0,0.011,0.012,0.024,0.024,0.024
2551,Institutional Investors,Enam_Securities_Pvt_Ltd,Saraswati_Commercial_(India)_Ltd,12.39999962,21050,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
2552,Institutional Investors,Enam_Securities_Pvt_Ltd,Yash_Innoventures_Ltd,0.430000007,185000,0.028000001,0.028000001,0,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001,0,0.028000001
2553,Institutional Investors,Enam_Securities_Pvt_Ltd,7Seas_Entertainment_Ltd,0.750999987,230053,0.012,0.012,0.015,0.015,0.012,0.015,0.015,0.015,0.015,0
2554,Institutional Investors,Enam_Securities_Pvt_Ltd,Laurus_Labs_Ltd,273.6000061,7051700,0.013,0.013,0.013,0.013,0.013,0.011,0,0,0,0
2555,Institutional Investors,Enam_Securities_Pvt_Ltd,Mahindra_Logistics_Ltd,0,0,0,0,0,0,0,0,0,0,0.01,0.01
2556,Institutional Investors,Enam_Securities_Pvt_Ltd,Amber_Enterprises_India_Ltd,157.3999939,499602,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
2557,Institutional Investors,Enam_Securities_Pvt_Ltd,Sandhar_Technologies_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
2558,Institutional Investors,Enam_Securities_Pvt_Ltd,Praxis_Home_Retail_Ltd,7.400000095,3975150,0.032000002,0.021,0.021,0,0.032000002,0,0,0,0,0
2559,Institutional Investors,Enam_Securities_Pvt_Ltd,Arvind_Fashions_Ltd,278.5,6175378,0.046,0.055,0.055,0.055,0.046,0.055,0.059999999,0.059999999,0.061000001,0.061000001
2560,Institutional Investors,Enam_Securities_Pvt_Ltd,Gujarat_Fluorochemicals_Ltd,1638.900024,5219505,0.048,0.048,0.048,0.048999999,0.048,0.048999999,0.048999999,0.048999999,0.048999999,0.011
2561,Institutional Investors,Enam_Securities_Pvt_Ltd,CSB_Bank_Ltd,74.30000305,2185392,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013
2562,Institutional Investors,Enam_Securities_Pvt_Ltd,Inox_Wind_Energy_Ltd,233.3000031,450382,0.037,0.037,0.046999998,0.048999999,0.037,0.050000001,0.050000001,0.050000001,0.050000001,0.063000001
2563,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Asahi_India_Glass_Ltd,440.7000122,8556444,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0
2564,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Bannari_Amman_Sugars_Ltd,161.3000031,692970,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
2565,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Bannari_Amman_Spinning_Mills_Ltd,11.39999962,2931114,0.045000002,0.059999999,0.059999999,0.059999999,0.045000002,0.059999999,0,0.059999999,0.059999999,0.068000004
2566,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Elgi_Equipments_Ltd,925.7000122,14701200,0.046,0.046,0.046999998,0.048,0.046,0.048,0.048,0.052000001,0.052000001,0.052000001
2567,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Grasim_Industries_Ltd,2089.800049,9623232,0.015,0.015,0.014,0.014,0.015,0.014,0.014,0.013,0.013,0.013
2568,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,I_P_Rings_Ltd,3.599999905,244510,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999,0.018999999
2569,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,JSW_Steel_Ltd,3985.5,49682625,0.02,0.02,0.021,0.021,0.02,0.021,0.021,0.021,0.021,0.021
2570,Institutional Investors,Gagandeep_Credit_Capital_Pvt_Ltd,Kirloskar_Industries_Ltd,48.40000153,120000,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
